 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.0, 0.000000, 1, 2, 0.0000
 2, 0.1, 0.019638, 1, 2, 0.2442
 2, 0.1, 0.019833, 1, 2, 0.2427
 2, 0.1, 0.030754, 1, 2, 0.2326
 2, 0.1, 0.023068, 1, 2, 0.2343
 2, 0.1, 0.023827, 1, 2, 0.2087
 2, 0.1, 0.035565, 1, 2, 0.2337
 2, 0.1, 0.016873, 1, 2, 0.2169
 2, 0.1, 0.019014, 1, 2, 0.2176
 2, 0.1, 0.030805, 1, 2, 0.2404
 2, 0.1, 0.025129, 1, 2, 0.2278
 2, 0.2, 0.022024, 1, 2, 0.3275
 2, 0.2, 0.045146, 1, 2, 0.3384
 2, 0.2, 0.037979, 1, 2, 0.3342
 2, 0.2, 0.033185, 1, 2, 0.3162
 2, 0.2, 0.031085, 1, 2, 0.3403
 2, 0.2, 0.034586, 1, 2, 0.3356
 2, 0.2, 0.021665, 1, 2, 0.3511
 2, 0.2, 0.043328, 1, 2, 0.3102
 2, 0.2, 0.036639, 1, 2, 0.3300
 2, 0.2, 0.025691, 1, 2, 0.3441
 2, 0.3, 0.067272, 1, 2, 0.4155
 2, 0.3, 0.030665, 1, 2, 0.4198
 2, 0.3, 0.063296, 1, 2, 0.4044
 2, 0.3, 0.040880, 1, 2, 0.3954
 2, 0.3, 0.036078, 1, 2, 0.4078
 2, 0.3, 0.064546, 1, 2, 0.4103
 2, 0.3, 0.044422, 1, 2, 0.4054
 2, 0.3, 0.053201, 1, 2, 0.4187
 2, 0.3, 0.054987, 1, 2, 0.3775
 2, 0.3, 0.035088, 1, 2, 0.4095
 2, 0.4, 0.032116, 1, 2, 0.4799
 2, 0.4, 0.044000, 1, 2, 0.4959
 2, 0.4, 0.060138, 1, 2, 0.4762
 2, 0.4, 0.054424, 1, 2, 0.4555
 2, 0.4, 0.069743, 1, 2, 0.4925
 2, 0.4, 0.050210, 1, 2, 0.4528
 2, 0.4, 0.080694, 1, 2, 0.5011
 2, 0.4, 0.029949, 1, 2, 0.4620
 2, 0.4, 0.051342, 1, 2, 0.4691
 2, 0.4, 0.030135, 1, 2, 0.4684
 2, 0.5, 0.045356, 1, 2, 0.5352
 2, 0.5, 0.042084, 1, 2, 0.5465
 2, 0.5, 0.042921, 1, 2, 0.5383
 2, 0.5, 0.075021, 1, 2, 0.5403
 2, 0.5, 0.047347, 1, 2, 0.5503
 2, 0.5, 0.050393, 1, 2, 0.5491
 2, 0.5, 0.052423, 1, 2, 0.5562
 2, 0.5, 0.067448, 1, 2, 0.5417
 2, 0.5, 0.044596, 1, 2, 0.5507
 2, 0.5, 0.044230, 1, 2, 0.5290
 2, 0.6, 0.058856, 1, 2, 0.5996
 2, 0.6, 0.041800, 1, 2, 0.5844
 2, 0.6, 0.062350, 1, 2, 0.6343
 2, 0.6, 0.056658, 1, 2, 0.6280
 2, 0.6, 0.069654, 1, 2, 0.6100
 2, 0.6, 0.061240, 1, 2, 0.6173
 2, 0.6, 0.054170, 1, 2, 0.6164
 2, 0.6, 0.029861, 1, 2, 0.5986
 2, 0.6, 0.061527, 1, 2, 0.6066
 2, 0.6, 0.047343, 1, 2, 0.6130
 2, 0.7, 0.041423, 1, 2, 0.6927
 2, 0.7, 0.070264, 1, 2, 0.7042
 2, 0.7, 0.040369, 1, 2, 0.7203
 2, 0.7, 0.038965, 1, 2, 0.7019
 2, 0.7, 0.048734, 1, 2, 0.6926
 2, 0.7, 0.042406, 1, 2, 0.7053
 2, 0.7, 0.049913, 1, 2, 0.6920
 2, 0.7, 0.034974, 1, 2, 0.6882
 2, 0.7, 0.048344, 1, 2, 0.7174
 2, 0.7, 0.050294, 1, 2, 0.6864
 2, 0.8, 0.036206, 1, 2, 0.7968
 2, 0.8, 0.043836, 1, 2, 0.7965
 2, 0.8, 0.038082, 1, 2, 0.7714
 2, 0.8, 0.053912, 1, 2, 0.7796
 2, 0.8, 0.049023, 1, 2, 0.7919
 2, 0.8, 0.041423, 1, 2, 0.7908
 2, 0.8, 0.028123, 1, 2, 0.8015
 2, 0.8, 0.021774, 1, 2, 0.7906
 2, 0.8, 0.051767, 1, 2, 0.7747
 2, 0.8, 0.020841, 1, 2, 0.7838
 2, 0.9, 0.029458, 1, 2, 0.8839
 2, 0.9, 0.022451, 1, 2, 0.8904
 2, 0.9, 0.039941, 1, 2, 0.8775
 2, 0.9, 0.014489, 1, 2, 0.8846
 2, 0.9, 0.029874, 1, 2, 0.8942
 2, 0.9, 0.023214, 1, 2, 0.8917
 2, 0.9, 0.023109, 1, 2, 0.8897
 2, 0.9, 0.017426, 1, 2, 0.8884
 2, 0.9, 0.014069, 1, 2, 0.8826
 2, 0.9, 0.010128, 1, 2, 0.8871
