 2, 0.1, 0.022361, 1, 2, 0.1070
 2, 0.1, 0.028284, 1, 2, 0.0880
 2, 0.1, 0.021909, 1, 2, 0.0870
 2, 0.1, 0.031305, 1, 2, 0.0830
 2, 0.1, 0.036332, 1, 2, 0.0950
 2, 0.1, 0.021909, 1, 2, 0.0960
 2, 0.1, 0.032388, 1, 2, 0.1210
 2, 0.1, 0.021909, 1, 2, 0.0920
 2, 0.1, 0.031765, 1, 2, 0.0930
 2, 0.1, 0.026833, 1, 2, 0.1120
 2, 0.2, 0.023431, 1, 2, 0.1890
 2, 0.2, 0.034641, 1, 2, 0.1790
 2, 0.2, 0.046476, 1, 2, 0.1900
 2, 0.2, 0.050000, 1, 2, 0.1680
 2, 0.2, 0.040361, 1, 2, 0.1820
 2, 0.2, 0.025865, 1, 2, 0.2290
 2, 0.2, 0.030984, 1, 2, 0.2080
 2, 0.2, 0.032696, 1, 2, 0.2030
 2, 0.2, 0.031305, 1, 2, 0.1920
 2, 0.2, 0.031129, 1, 2, 0.2120
 2, 0.3, 0.044598, 1, 2, 0.3280
 2, 0.3, 0.047329, 1, 2, 0.3030
 2, 0.3, 0.054489, 1, 2, 0.3190
 2, 0.3, 0.044147, 1, 2, 0.3000
 2, 0.3, 0.068264, 1, 2, 0.2830
 2, 0.3, 0.036606, 1, 2, 0.3070
 2, 0.3, 0.020976, 1, 2, 0.2910
 2, 0.3, 0.044497, 1, 2, 0.3010
 2, 0.3, 0.034059, 1, 2, 0.3020
 2, 0.3, 0.039102, 1, 2, 0.3120
 2, 0.4, 0.046357, 1, 2, 0.4180
 2, 0.4, 0.057446, 1, 2, 0.3950
 2, 0.4, 0.053000, 1, 2, 0.4430
 2, 0.4, 0.055678, 1, 2, 0.4290
 2, 0.4, 0.062129, 1, 2, 0.4100
 2, 0.4, 0.034641, 1, 2, 0.4400
 2, 0.4, 0.057966, 1, 2, 0.4120
 2, 0.4, 0.027203, 1, 2, 0.4200
 2, 0.4, 0.034059, 1, 2, 0.3940
 2, 0.4, 0.044822, 1, 2, 0.4370
 2, 0.5, 0.049598, 1, 2, 0.5140
 2, 0.5, 0.045166, 1, 2, 0.5660
 2, 0.5, 0.038987, 1, 2, 0.5380
 2, 0.5, 0.060992, 1, 2, 0.5550
 2, 0.5, 0.062769, 1, 2, 0.5080
 2, 0.5, 0.014832, 1, 2, 0.5810
 2, 0.5, 0.059666, 1, 2, 0.5520
 2, 0.5, 0.050398, 1, 2, 0.6070
 2, 0.5, 0.042190, 1, 2, 0.5530
 2, 0.5, 0.054589, 1, 2, 0.4830
 2, 0.6, 0.050882, 1, 2, 0.6750
 2, 0.6, 0.026458, 1, 2, 0.6900
 2, 0.6, 0.060498, 1, 2, 0.6460
 2, 0.6, 0.047329, 1, 2, 0.6990
 2, 0.6, 0.048466, 1, 2, 0.6510
 2, 0.6, 0.036056, 1, 2, 0.6640
 2, 0.6, 0.048785, 1, 2, 0.6770
 2, 0.6, 0.049800, 1, 2, 0.6810
 2, 0.6, 0.052345, 1, 2, 0.6860
 2, 0.6, 0.045166, 1, 2, 0.6570
 2, 0.7, 0.037148, 1, 2, 0.8330
 2, 0.7, 0.047843, 1, 2, 0.7670
 2, 0.7, 0.037947, 1, 2, 0.8590
 2, 0.7, 0.032696, 1, 2, 0.8500
 2, 0.7, 0.046690, 1, 2, 0.8070
 2, 0.7, 0.040743, 1, 2, 0.7850
 2, 0.7, 0.043128, 1, 2, 0.8340
 2, 0.7, 0.059330, 1, 2, 0.8300
 2, 0.7, 0.030806, 1, 2, 0.8320
 2, 0.7, 0.046690, 1, 2, 0.8400
 2, 0.8, 0.028284, 1, 2, 0.9470
 2, 0.8, 0.042895, 1, 2, 0.9610
 2, 0.8, 0.021190, 1, 2, 0.9720
 2, 0.8, 0.025865, 1, 2, 0.9580
 2, 0.8, 0.037417, 1, 2, 0.9720
 2, 0.8, 0.037417, 1, 2, 0.9550
 2, 0.8, 0.042190, 1, 2, 0.9670
 2, 0.8, 0.026458, 1, 2, 0.9710
 2, 0.8, 0.037000, 1, 2, 0.9590
 2, 0.8, 0.035777, 1, 2, 0.9680
 2, 0.9, 0.018439, 1, 2, 0.9956
 2, 0.9, 0.023664, 1, 2, 0.9951
 2, 0.9, 0.033764, 1, 2, 0.9965
 2, 0.9, 0.019494, 1, 2, 0.9951
 2, 0.9, 0.012649, 1, 2, 0.9948
 2, 0.9, 0.028284, 1, 2, 0.9940
 2, 0.9, 0.022804, 1, 2, 0.9963
 2, 0.9, 0.018682, 1, 2, 0.9965
 2, 0.9, 0.020976, 1, 2, 0.9954
 2, 0.9, 0.023854, 1, 2, 0.9945
